program;protocol;partysize;latencies(ms);bandwidths(Mbs);input_size;packetdrops(%);runtime_internal(ms);runtime_external(s);peakRAM(MiB);jobCPU(%);ALLdataSent(MB);AllDataRec(MB);ALLmessagesSent;AllMessagesRec;multTripPresetup;multTripSetup;sharedPowerPresetup;sharedPowerSetup;sharedBitPresetup;sharedBitSetup;baseOT;otExtension;kk13OtExtension;preprocessingTime;gatesSetup;gatesOnline
psi;boolean_gmw;3;0;10000;100;0;5610.314;9.22;1214;308;10.705;13.879;44796;44796;56.288;104.270;19.690;19.690;125.502;125.502;0.000;Setup;Extension;386.957;12.933;5200.032
psi;boolean_gmw;3;0;10000;100;0;6536.306;10.15;1223;316;10.705;13.879;44796;44796;56.444;81.485;18.369;18.369;100.642;100.642;0.000;Setup;Extension;384.145;21.137;6118.965
psi;boolean_gmw;3;0;10000;100;0;6552.251;10.19;1216;264;10.705;13.879;44796;44796;47.145;78.530;18.124;18.124;91.493;91.493;0.000;Setup;Extension;361.359;20.770;6159.825
psi;boolean_gmw;3;0;10000;100;0;4787.959;8.44;1207;328;10.705;13.879;44796;44796;55.056;86.253;17.946;17.946;91.973;91.973;0.000;Setup;Extension;370.579;20.642;4384.224
psi;boolean_gmw;3;0;10000;100;0;5730.416;9.34;1212;326;10.705;13.879;44796;44796;54.422;88.717;17.883;17.883;93.333;93.333;0.000;Setup;Extension;373.864;21.510;5320.792
psi;boolean_gmw;3;0;10000;100;0;5145.068;5.79;1212;614;10.705;13.879;44796;44796;55.744;74.610;18.588;18.588;88.987;88.987;0.000;Setup;Extension;373.925;21.654;4736.789
psi;boolean_gmw;3;0;1000;100;0;6218.092;6.84;1211;474;10.705;13.879;44796;44796;34.702;165.698;16.474;16.474;201.225;201.225;0.000;Setup;Extension;493.500;21.371;5689.664
psi;boolean_gmw;3;0;1000;100;0;4468.260;8.08;1220;370;10.705;13.879;44796;44796;46.465;177.766;17.035;17.035;214.611;214.611;0.000;Setup;Extension;483.905;19.111;3949.890
psi;boolean_gmw;3;0;1000;100;0;5025.648;8.64;1212;352;10.705;13.879;44796;44796;56.869;203.061;18.164;18.164;232.243;232.243;0.000;Setup;Extension;504.040;20.076;4490.568
psi;boolean_gmw;3;0;1000;100;0;5458.201;9.12;1214;382;10.705;13.879;44796;44796;54.323;112.194;19.172;19.172;149.483;149.483;0.000;Setup;Extension;468.451;21.545;4954.807
psi;boolean_gmw;3;0;1000;100;0;3958.317;7.58;1217;339;10.705;13.879;44796;44796;55.897;169.854;18.671;18.671;209.869;209.869;0.000;Setup;Extension;480.918;16.664;3449.542
psi;boolean_gmw;3;0;1000;100;0;4912.787;8.52;1217;377;10.705;13.879;44796;44796;48.659;117.677;17.494;17.494;154.812;154.812;0.000;Setup;Extension;472.596;21.236;4406.742
psi;boolean_gmw;3;0;1000;100;0;6023.581;9.68;1218;356;10.705;13.879;44796;44796;55.953;171.057;19.334;19.334;204.992;204.992;0.000;Setup;Extension;486.396;21.571;5503.832
psi;boolean_gmw;3;0;1000;100;0;5018.992;8.63;1206;354;10.705;13.879;44796;44796;54.478;168.610;17.774;17.774;207.585;207.585;0.000;Setup;Extension;491.420;20.756;4498.099
psi;boolean_gmw;3;0;1000;100;0;6457.834;10.10;1213;352;10.705;13.879;44796;44796;37.729;178.119;15.538;15.538;214.649;214.649;0.000;Setup;Extension;487.566;21.163;5936.758
psi;boolean_gmw;3;0;1000;100;0;6267.587;9.88;1209;306;10.705;13.879;44796;44796;55.495;159.666;17.832;17.832;197.972;197.972;0.000;Setup;Extension;500.561;19.180;5735.007
psi;boolean_gmw;3;0;100;100;0;7211.315;10.82;1227;272;10.705;13.879;44796;44796;55.785;555.366;19.902;19.902;831.072;831.072;0.000;Setup;Extension;1650.895;21.504;5525.513
psi;boolean_gmw;3;0;100;100;0;6090.958;9.71;1230;312;10.705;13.879;44796;44796;54.763;508.051;18.298;18.298;792.773;792.773;0.000;Setup;Extension;1738.374;21.971;4317.066
psi;boolean_gmw;3;0;100;100;0;6613.713;10.27;1228;296;10.705;13.879;44796;44796;58.853;765.932;17.657;17.657;1037.890;1037.890;0.000;Setup;Extension;1887.095;21.889;4694.083
psi;boolean_gmw;3;0;100;100;0;6162.020;9.78;1233;307;10.705;13.879;44796;44796;55.554;779.000;18.274;18.274;1057.361;1057.361;0.000;Setup;Extension;1767.136;20.024;4358.853
psi;boolean_gmw;3;0;100;100;0;6776.021;7.39;1227;399;10.705;13.879;44796;44796;45.748;539.264;17.473;17.473;822.825;822.825;0.000;Setup;Extension;1917.587;19.575;4829.350
psi;boolean_gmw;3;0;100;100;0;7722.232;11.32;1225;332;10.705;13.879;44796;44796;40.064;482.800;16.624;16.624;753.302;753.302;0.000;Setup;Extension;1758.987;21.506;5930.496
psi;boolean_gmw;3;0;100;100;0;6287.791;9.94;1218;335;10.705;13.879;44796;44796;40.036;913.194;16.979;16.979;1191.896;1191.896;0.000;Setup;Extension;1890.085;20.061;4367.013
psi;boolean_gmw;3;0;100;100;0;6680.557;10.26;1228;307;10.705;13.879;44796;44796;39.428;560.609;15.843;15.843;831.359;831.359;0.000;Setup;Extension;1670.022;22.074;4975.476
psi;boolean_gmw;3;0;100;100;0;5614.554;9.24;1233;325;10.705;13.879;44796;44796;46.988;373.074;16.900;16.900;647.932;647.932;0.000;Setup;Extension;1677.919;21.767;3899.791
psi;boolean_gmw;3;0;100;100;0;6002.410;6.66;1225;452;10.705;13.879;44796;44796;31.611;40.288;15.821;15.821;210.114;210.114;0.000;Setup;Extension;1687.212;21.875;4280.124
